"dburl","title","budget","gross","abstract"
"http://dbpedia.org/resource/Pee_Mak","Pee Mak","6.5E7","1.0E9","Pee Mak (Thai: พี่มาก..พระโขนง; rtgs: Phi Mak Phra Khanong) is a 2013 Thai comedy horror film directed by Banjong Pisanthanaku. The story is an adaptation of the Mae Nak Phra Khanong legend of Thai folklore. It was released on March 28, 2013. The film stars Mario Maurer as Mak and Davika Hoorne as Nak together with GTH's iconic gang of four starred Pongsathorn Jongwilas, Nattapong Chartpong, Auttarut Kongrasri and Kantapat Permpoonpatcharasook."
"http://dbpedia.org/resource/The_Best_Man_Holiday","The Best Man Holiday","1.7E7","7.1625195E7","The Best Man Holiday is a 2013 American comedy-drama film written and directed by Malcolm D. Lee. It is the sequel to the 1999 film, The Best Man. The film was released on November 15, 2013 by Universal Pictures. It stars Morris Chestnut, Taye Diggs, Regina Hall, Terrence Howard, Sanaa Lathan, Nia Long, Harold Perrineau, Monica Calhoun, and Melissa De Sousa reprising their roles from the 1999 film along with the supporting cast."
"http://dbpedia.org/resource/Peeples_(film)","Peeples","1.5E7","9307065.0","Peeples is a 2013 American comedy film written and directed by Tina Gordon Chism and produced by Tyler Perry. It stars Craig Robinson and Kerry Washington and was released by Lionsgate on May 10, 2013."
"http://dbpedia.org/resource/Admission_(film)","Admission","1.3E7","1.8637201E7","Admission is a 2013 American romantic comedy-drama film directed by Paul Weitz and starring Tina Fey and Paul Rudd. The film was released in the United States and Canada on March 22, 2013. It is an adaptation of a novel by Jean Hanff Korelitz, also called Admission."
"http://dbpedia.org/resource/Life_of_Crime_(film)","Life of Crime","1.2E7","1500000.0","Life of Crime is a 2013 American crime comedy film written and directed by Daniel Schechter, based on Elmore Leonard's novel The Switch (1978), which includes characters later revisited in his novel Rum Punch (1992), which was adapted into the Quentin Tarantino film Jackie Brown (1997). Life of Crime was screened on the closing night 2013 Toronto International Film Festival, on the opening day of the Abu Dhabi Film Festival, at the 2014 Traverse City Film Festival and released in theaters on August 29, 2014."
"http://dbpedia.org/resource/Nebraska_(film)","Nebraska","1.2E7","2.77E7","Nebraska is a 2013 American black-and-white comedy-drama film directed by Alexander Payne and written by Bob Nelson. It stars Bruce Dern, Will Forte, June Squibb, and Bob Odenkirk. The film was nominated for the Palme d'Or at the 2013 Cannes Film Festival, where Bruce Dern won the Best Actor Award. It was also nominated for six Academy Awards; Best Picture, Best Director for Payne, Best Actor for Dern, Best Supporting Actress for Squibb, Best Original Screenplay for Nelson, and Best Cinematography for Phedon Papamichael."
"http://dbpedia.org/resource/Rigor_Mortis_(film)","Rigor Mortis","1.5E7","1.6781408E7","Rigor Mortis  is a 2013 Hong Kong horror film directed by Juno Mak, and also produced by Takashi Shimizu. The film is a tribute to the Mr. Vampire film series. Many of the former cast are featured in this film: Chin Siu-ho, Anthony Chan, Billy Lau and Richard Ng. Additionally, Chung Fat, who starred in Encounters of the Spooky Kind, is also featured."
"http://dbpedia.org/resource/Hansel_&_Gretel:_Witch_Hunters","Hansel & Gretel: Witch Hunters","5.0E7","2.263E8","Hansel & Gretel: Witch Hunters is a 2013 American-German comedy action film written and directed by Tommy Wirkola. It is a continuation to the German folklore fairy tale ""Hansel and Gretel"", in which the titular siblings are now grown up and working as a duo of witch exterminators for hire. The film stars Jeremy Renner, Gemma Arterton, Famke Janssen, Peter Stormare, Thomas Mann, and Derek Mears. Originally scheduled for release in March 2012, Hansel & Gretel was delayed for ten months to accommodate Renner's appearances in The Avengers and The Bourne Legacy and to give Wirkola time to shoot a post-credits scene. It premiered in North America on January 25, 2013, in 2D, 3D, and IMAX 3D, as well in D-Box motion theaters and select international 4DX theaters, and was rated R in the United States. The film had its home media release on June 11, including a longer, unrated version on Blu-ray. The film was panned by mainstream critics, particularly for what they saw as its weak script and gratuitous violence. However, many horror genre critics were more positive, viewing the film as unpretentiously entertaining. The film topped the domestic box office on its opening weekend and was a major hit in Brazil, Russia, Germany, and Mexico. Its worldwide theatrical run gross exceeded $226 million for the production cost of $50 million. Due to the commercial success of the film, which was planned as the first part of a series, its sequel is currently in development."
"http://dbpedia.org/resource/The_Croods","The Croods","1.35E8","5.872E8","The Croods is a 2013 American 3D computer-animated adventure comedy film produced by DreamWorks Animation and distributed by 20th Century Fox. It stars the voices of Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener, Clark Duke, and Cloris Leachman. The film is set in a fictional prehistoric Pliocene era known as ""The Croodaceous"" (a prehistoric period which contains fictional prehistoric creatures) when a caveman's position as a ""Leader of the Hunt"" is threatened by the arrival of a prehistoric genius who comes up with revolutionary new inventions as they trek through a dangerous but exotic land in search of a new home. The Croods was written and directed by Kirk DeMicco and Chris Sanders, and produced by Kristine Belson and Jane Hartwell. The film premiered at the 63rd Berlin International Film Festival on February 15, 2013, and was released in the United States on March 22, 2013. As part of the distribution deal, this is the first film from DreamWorks Animation to be distributed by 20th Century Fox, since the end of their distribution deal with Paramount Pictures. The Croods received generally positive reviews, and proved to be a box office success, earning more than $587 million on a budget of $135 million. The film launched a new franchise, with a sequel set for 2018, and a television series, Dawn of the Croods, which debuted on December 24, 2015, on Netflix."
"http://dbpedia.org/resource/12_Years_a_Slave_(film)","12 Years a Slave","2.2E7","1.877E8","12 Years a Slave is a 2013 period drama film and an adaptation of the 1853 slave narrative memoir Twelve Years a Slave by Solomon Northup, a New York State-born free African-American man who was kidnapped in Washington, D.C., in 1841 and sold into slavery. Northup worked on plantations in the state of Louisiana for 12 years before his release. The first scholarly edition of Northup's memoir, co-edited in 1968 by Sue Eakin and Joseph Logsdon, carefully retraced and validated the account and concluded it to be accurate. Other characters in the film were also real people, including Edwin and Mary Epps, and Patsey. The film was directed by Steve McQueen. The screenplay was written by John Ridley. Chiwetel Ejiofor stars as Solomon Northup. Michael Fassbender, Benedict Cumberbatch, Paul Dano, Paul Giamatti, Lupita Nyong'o, Sarah Paulson, Brad Pitt, and Alfre Woodard are all featured in supporting roles. Principal photography took place in New Orleans, Louisiana, from June 27 to August 13, 2012. The locations used were four historic antebellum plantations: Felicity, Bocage, Destrehan, and Magnolia. Of the four, Magnolia is nearest to the actual plantation where Northup was held. 12 Years a Slave received widespread critical acclaim, and was named the best film of 2013 by several media outlets. It proved to be a box office success, earning over $187 million on a production budget of $22 million. The film won three Academy Awards: Best Picture, Best Supporting Actress for Nyong'o, and Best Adapted Screenplay for Ridley. The Best Picture win made McQueen the first black producer ever to have received the award and the first black director to have directed a Best Picture winner. The film was awarded the Golden Globe Award for Best Motion Picture – Drama, and the British Academy of Film and Television Arts recognized it with the Best Film and the Best Actor award for Ejiofor."
"http://dbpedia.org/resource/2_Guns","2 Guns","6.1E7","1.319E8","2 Guns is a 2013 American action comedy film directed by Icelandic film director Baltasar Kormákur in his American directorial debut. The film stars Denzel Washington and Mark Wahlberg. Based on a comic book series of the same name created by Steven Grant and Mateus Santolouco, published in 2007 by Boom! Studios. The film was released in the United States on August 2, 2013, and was met with mixed to positive reviews from critics. This was Denzel Washington's first American comedy film since 1996 Christmas comedy film The Preacher's Wife."
"http://dbpedia.org/resource/Battle_of_the_Year_(film)","Battle of the Year","2.0E7","1.65E7","Battle of the Year is a 2013 American 3D dance film directed by Benson Lee. The film was released on September 20, 2013 through Screen Gems and stars Josh Holloway, Chris Brown, Laz Alonso, Caity Lotz, and Josh Peck. Battle of the Year is based upon Lee's award winning 2008 documentary Planet B-Boy, about the b-boying competition of the same name. The feature film includes cinematography by Vasco Nunes, Lee's director of photography on the original documentary. Variety magazine listed Battle of the Year as one of ""Hollywood's biggest box office bombs of 2013"" earning just $16.5 million against a $20 million production budget (excluding advertising and marketing budget)."
"http://dbpedia.org/resource/Beautiful_Creatures_(2013_film)","Beautiful Creatures","6.0E7","6.01E7","Beautiful Creatures is a 2013 American romantic fantasy film based upon the novel of the same name by Kami Garcia and Margaret Stohl. The film was written and directed by Richard LaGravenese and stars Alden Ehrenreich, Alice Englert, Jeremy Irons, Viola Davis, Emmy Rossum, Thomas Mann and Emma Thompson. The film was released February 14, 2013. It received mixed reviews from critics, and was a box office disappointment."
"http://dbpedia.org/resource/Captain_Phillips_(film)","Captain Phillips","5.5E7","2.188E8","Captain Phillips is a 2013 American biographical survival thriller film directed by Paul Greengrass and starring Tom Hanks and Barkhad Abdi. The film is inspired by the true story of the 2009 Maersk Alabama hijacking, an incident during which merchant mariner Captain Richard Phillips was taken hostage by pirates in the Indian Ocean led by Abduwali Muse. The screenplay by Billy Ray is based on the 2010 book A Captain's Duty: Somali Pirates, Navy SEALs, and Dangerous Days at Sea by Richard Phillips with Stephan Talty. Scott Rudin, Dana Brunetti and Michael De Luca served as producers on the project. It premiered at the 2013 New York Film Festival, and was theatrically released on October 11, 2013. The film emerged as a box office success grossing over $218 million against a budget of $55 million. In 2014, Captain Phillips received six Academy Award nominations, including Best Picture and Best Supporting Actor for Abdi."
"http://dbpedia.org/resource/Escape_Plan_(film)","Escape Plan","5.0E7","1.373E8","Escape Plan (formerly known as Exit Plan and The Tomb) is a 2013 American action thriller film starring Sylvester Stallone and Arnold Schwarzenegger, and co-starring Jim Caviezel, Curtis ""50 Cent"" Jackson, Vinnie Jones, Vincent D'Onofrio and Amy Ryan. Escape Plan is directed by Swedish filmmaker Mikael Håfström, and is written by Miles Chapman and Jason Keller (under the anagram pen-name 'Arnell Jesko'). The first film to pair up action film icons Stallone and Schwarzenegger as co-leads, it follows Stallone's character Ray Breslin, a structural engineer who is incarcerated in the world's most secret and secure prison, aided in his escape by fellow inmate Emil Rottmayer (Schwarzenegger). The film premiered in the Philippines on October 9, 2013, and was released on October 18, 2013, in U.S. theaters. The film earned $137.3 million worldwide against a $50 million budget."
"http://dbpedia.org/resource/Evil_Dead_(2013_film)","Evil Dead","1.7E7","9.75E7","Evil Dead is a 2013 American supernatural horror film co-written and directed by Fede Alvarez in his directorial debut, produced by Bruce Campbell, Robert Tapert and Sam Raimi, and co-written by Rodo Sayagues. Evil Dead was shot in New Zealand outside of Auckland, with filming lasting a month. It is the fourth installment in the Evil Dead franchise The film had its world premiere at the South by Southwest festival on March 8, 2013. On March 9, 2013, it was announced that the film will have a sequel, followed by a crossover with the original trilogy. Evil Dead was announced on July 15, 2013 to be adapted into a live experience as the first maze announced for Universal Studios Hollywood's and the second maze for Universal Orlando Resort's annual Halloween Horror Nights 2013 event. The film was loosely followed by a Starz exclusive television show, Ash vs Evil Dead."
"http://dbpedia.org/resource/Free_Birds","Free Birds","5.5E7","1.104E8","Free Birds is a 2013 American 3D computer-animated buddy comedy film about two turkeys traveling back in time to prevent Thanksgiving. It was produced by Reel FX Creative Studios as its first animated feature film. Jimmy Hayward directed the film, which he also co-wrote with Scott Mosier, the film's producer. The film stars the voices of Owen Wilson, Woody Harrelson and Amy Poehler, with supporting roles done by George Takei, Colm Meaney, Keith David and Dan Fogler. Originally titled Turkeys, and scheduled for 2014, the film was released on November 1, 2013, by Relativity Media. The film received negative reviews from critics and earned $110 million on a $55 million budget."
"http://dbpedia.org/resource/Grown_Ups_2","Grown Ups 2","8.0E7","2.47E8","Grown Ups 2 is a 2013 American comedy film directed by Dennis Dugan, and also produced by Adam Sandler, who also starred in the film. It is the sequel to the 2010 film Grown Ups. The film co-stars Kevin James, Chris Rock, David Spade, Nick Swardson, and Salma Hayek. The film is produced by Adam Sandler's production company Happy Madison and distributed by Columbia Pictures. The film was released on July 12, 2013. The film was a box-office success, grossing roughly $247 million on an $80 million budget. Like the first film, it was widely panned by critics. It was nominated for nine Razzies at the 2014 Golden Raspberry Awards."
"http://dbpedia.org/resource/Identity_Thief","Identity Thief","3.5E7","1.74E8","Identity Thief is a 2013 American comedy film directed by Seth Gordon, written by Craig Mazin, and starring Jason Bateman and Melissa McCarthy. The film tells a story about a man (Bateman) whose identity is stolen by a woman (McCarthy). Despite being a commercial success, grossing over $170 million worldwide on a $35 million budget, the film received generally negative reviews from critics."
"http://dbpedia.org/resource/Jackass_Presents:_Bad_Grandpa","Jackass Presents: Bad Grandpa","1.5E7","1.518E8","Jackass Presents: Bad Grandpa is a 2013 American hidden camera comedy film directed by Jeff Tremaine and written by Tremaine, Spike Jonze and Johnny Knoxville. It is the fourth installment in the Jackass film series. The film stars Johnny Knoxville and Jackson Nicoll. It was produced by MTV Films and Dickhouse Productions and distributed by Paramount Pictures. The film was released on October 25, 2013. Bad Grandpa has a loose plot that connects the stunts and pranks together (in a manner reminiscent of Borat), as opposed to the three original Jackass films which had no plot. The film was nominated for the Academy Award for Best Makeup and Hairstyling at the 86th Academy Awards, becoming the only installment in the Jackass film series to be nominated for an Oscar. The film won the 2014 Hollywood Makeup Artist & Hair Stylist Guild Award for Best Special Makeup Effects - Feature Film for Makeup Effects Artist Stephen Prouty and Makeup Effects Designer Tony Gardner (designer)."
"http://dbpedia.org/resource/Kick-Ass_2_(film)","Kick-Ass 2","2.8E7","6.07E7","Kick-Ass 2 is a 2013 British-American superhero comedy film based on the comic book of the same name and Hit-Girl, both by Mark Millar and John Romita, Jr., and is the sequel to the 2010 film Kick-Ass, as well as the second installment of the Kick-Ass film series. The film was written and directed by Jeff Wadlow and co-produced by Matthew Vaughn, who directed the first film. Aaron Taylor-Johnson, Christopher Mintz-Plasse and Chloë Grace Moretz reprise their roles from the first film as Dave Lizewski, Chris D'Amico, and Mindy Macready respectively. Other returning actors include Clark Duke as Marty Eisenberg, Yancy Butler as Angie D'Amico, Garrett M. Brown as Mr. Lizewski, Lyndsy Fonseca as Katie Deauxma, and Sophie Wu as Erika Cho. The film was released on 14 August 2013 in the United Kingdom and Ireland and on 16 August in the United States and Canada. Matthew Vaughn's production company Marv Films produced the film alongside Plan B Entertainment, Dentsu and Universal Pictures. The film earned $60.7 million on a $28 million budget."
"http://dbpedia.org/resource/Labor_Day_(film)","Labor Day","1.8E7","2.0275812E7","Labor Day is a 2013 American drama film based on the 2009 novel of the same name by Joyce Maynard. Directed by Jason Reitman, the film stars Kate Winslet and Josh Brolin. The film was co-produced by Paramount Pictures and Indian Paintbrush, premiering at the Telluride Film Festival on August 29, 2013, and was a Special Presentation at the 2013 Toronto International Film Festival. The film was released in the United States on January 31, 2014."
"http://dbpedia.org/resource/Last_Vegas","Last Vegas","2.8E7","1.344E8","Last Vegas is a 2013 American comedy film directed by Jon Turteltaub, written by Dan Fogelman and starring Michael Douglas, Robert De Niro, Morgan Freeman, Kevin Kline and Mary Steenburgen. The plot surronds three retirees who travel to Las Vegas to have a bachelor party for their last remaining single friend. The film was released to theaters on November 1, 2013, by CBS Films."
"http://dbpedia.org/resource/Lone_Survivor","Lone Survivor","4.0E7","1.548E8","Lone Survivor is a 2013 American war film written and directed by Peter Berg, and starring Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster, and Eric Bana. The film is based on the 2007 non-fiction book of the same name by Marcus Luttrell with Patrick Robinson. Set during the war in Afghanistan, Lone Survivor dramatizes the unsuccessful United States Navy SEALs counter-insurgent mission Operation Red Wings, during which a four-man SEAL reconnaissance and surveillance team was tasked to track down and kill Taliban leader Ahmad Shah. Berg first learned of the book Lone Survivor in 2007, while he was filming Hancock (2008). He arranged several meetings with Luttrell to discuss adapting the book to film. Universal Pictures secured the film rights in August 2007 after bidding against other major film studios. In re-enacting the events of Operation Red Wings, Berg drew much of his screenplay from Luttrell's eyewitness accounts in the book, as well as autopsy and incident reports related to the mission. After directing Battleship (2012) for Universal, Berg returned to work on Lone Survivor. Principal photography began in October 2012 and concluded in November after 42 days; filming took place on location in New Mexico, using digital cinematography. Luttrell and several other Navy SEAL veterans acted as technical advisors, while multiple branches of the United States Armed Forces aided the film's production. Lone Survivor opened in limited release in the United States on December 25, 2013, before opening across North America on January 10, 2014, to strong financial success and a generally positive critical response. Most critics praised Berg's direction, as well as the acting, story, visuals and battle sequences. Other critics, however, derided the film for focusing more on its action scenes than on characterization. Lone Survivor grossed over $154 million in box-office revenue worldwide—of which $125 million was from North America. The film received two Academy Award nominations for Best Sound Editing and Best Sound Mixing."
"http://dbpedia.org/resource/Machete_Kills","Machete Kills","2.0E7","1.5E7","Machete Kills is a 2013 American action-comedy film written and directed by Robert Rodriguez. It is a sequel to Machete, and the third film based on a Grindhouse fake trailer. Danny Trejo, Michelle Rodriguez, Tom Savini, Billy Blair, Electra and Elise Avellan, Felix Sabates, and Jessica Alba reprise their roles from the first film, and are joined by series newcomers Mel Gibson, Demián Bichir, Amber Heard, Sofía Vergara, Lady Gaga, Antonio Banderas, Cuba Gooding, Jr., Vanessa Hudgens, Alexa Vega, William Sadler, Marko Zaror, and Charlie Sheen (credited by his birth name of ""Carlos Estévez""). The film follows the titular ex-federal (Trejo) as he is recruited by the U.S. President (Sheen) to stop an arms dealer (Gibson) and a revolutionary (Bichir). The film was released on October 11, 2013, failing to recoup its budget of $20 million and receiving negative reviews. Critics cited the overuse of plot points, poorly produced CGI, and the science fiction elements."
"http://dbpedia.org/resource/Metallica_Through_the_Never","Metallica Through the Never","3.2E7","7972967.0","Metallica Through the Never is a 2013 American IMAX thriller concert film featuring the American heavy metal band Metallica. Its title is derived from the song ""Through the Never"" off the band's self-titled 1991 album. It follows a young roadie, Trip's (Dane DeHaan) surreal misadventures intercut with concert footage shot in Vancouver and Edmonton in August 2012. It uses a unique premise of no dialogue or narration in the film's entirety with the exception of Trip's supervisor and the band. It was the first feature released by the revived incarnation of the Picturehouse marquee, which had been shut down since 2008."
"http://dbpedia.org/resource/Now_You_See_Me_(film)","Now You See Me","7.5E7","3.517E8","Now You See Me is a 2013 American heist thriller film directed by Louis Leterrier and written by Ed Solomon, Boaz Yakin and Edward Ricourt. The film features an ensemble cast of Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Mélanie Laurent, Isla Fisher, Dave Franco, Michael Caine and Morgan Freeman. The plot follows an FBI agent and an Interpol detective who track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money. The film premiered in New York City on May 21, 2013 before its official release in the United States on May 31, 2013 by Summit Entertainment. The film received mixed reviews from critics but became a box office success, grossing $351.7 million worldwide against a budget of $75 million. The film won the Favorite Thriller Movie at the People's Choice Awards in 2014 and also received nominations for the Empire Award for Best Thriller and the Saturn Award for Best Thriller Film and Best Music. A sequel was released on June 10, 2016."
"http://dbpedia.org/resource/One_Chance_(film)","One Chance","1.2E7","1.09E7","One Chance is a 2013 British-American biographical comedy-drama film about opera singer and Britain's Got Talent winner Paul Potts, directed by David Frankel and written by Justin Zackham. It was screened in the Special Presentation section at the 2013 Toronto International Film Festival."
"http://dbpedia.org/resource/Philomena_(film)","Philomena","1.2E7","1.001E8","Philomena is a 2013 drama film directed by Stephen Frears, based on the book The Lost Child of Philomena Lee by journalist Martin Sixsmith. Starring Judi Dench and Steve Coogan, it tells the true story of Philomena Lee's 50-year search for her forcibly adopted son and Sixsmith's efforts to help her find him. The film was co-produced in the United States and the United Kingdom. It gained critical acclaim and received several international film awards. Coogan and Jeff Pope won Best Screenplay at the 70th Venice International Film Festival. It was also awarded the People's Choice Award Runner-Up prize at the 2013 Toronto International Film Festival. The film was nominated in four categories at the 86th Academy Awards: Best Picture, Best Adapted Screenplay for Coogan and Pope, Best Actress for Dench, and Best Original Score for Desplat. It was also nominated for four BAFTA Awards and three Golden Globe Awards."
"http://dbpedia.org/resource/Runner_Runner","Runner Runner","3.0E7","6.27E7","Runner Runner is a 2013 American crime thriller film directed by Brad Furman, and written by Brian Koppelman and David Levien. The film stars Justin Timberlake, Ben Affleck, Gemma Arterton, and Anthony Mackie, and was produced by Arnon Milchan, Jennifer Davisson Killoran, Leonardo DiCaprio, Michael Shamberg, Stacey Sher, Brian Koppelman, and David Levien. It was released in Belgium, France and the Philippines on September 25, 2013, and in several other countries on the following days. It was released in the United States on October 4, 2013. Some parts of this narrative are based on the life of Nat Arem, a professional poker player and former accountant at Deloitte Touche who helped uncover cheating in online poker by using statistical methods to analyze thousands of games.The film received generally negative reviews from critics."
"http://dbpedia.org/resource/Snowpiercer","Snowpiercer","4.0E7","8.68E7","Snowpiercer (hangul: 설국열차; hanja: 雪國列車; RR: Seolgungnyeolcha) is a 2013 science fiction thriller film based on the French graphic novel Le Transperceneige by Jacques Lob, Benjamin Legrand and Jean-Marc Rochette. The film is directed by Bong Joon-ho, and written by Bong and Kelly Masterson. The film marks Bong's English-language debut; approximately 80% of the film was shot in English. The film stars Chris Evans, Song Kang-ho, Tilda Swinton, Jamie Bell, Octavia Spencer, Go Ah-sung, John Hurt, and Ed Harris. The movie takes place aboard the globe-spanning Snowpiercer train which holds the last remnants of humanity after an attempt at climate engineering in order to stop global warming has unintentionally created a new ice age. Evans stars as Curtis Everett, a member of the lower-class tail section passengers as they lead a revolution against the elite of the front of the train. Filming was done on train car sets mounted on gimbals at Barrandov Studios in Prague to simulate the motion of the train. Snowpiercer was well-received by critics, and appeared on many film critics' top ten film lists of 2014 following its international release. Praise was primarily directed towards its vision, direction and performances, particularly Evans and Swinton's. Initially planned for a limited-screen showing in the USA, the critical response to the film prompted The Weinstein Company to expand the showing to more theaters and through digital streaming services. Produced at a budget of $40 million, it remains as the most expensive Korean production ever."
"http://dbpedia.org/resource/Space_Pirate_Captain_Harlock_(film)","Space Pirate Captain Harlock","3.0E7","4500000.0","Space Pirate Captain Harlock (宇宙海賊キャプテンハーロック Uchū Kaizoku Kyaputen Hārokku) is a 2013 Japanese 3D CG anime science fiction film directed by Shinji Aramaki. In 2010, Toei Animation announced that it had developed a pilot for a computer-graphics remake of the earlier manga-inspired TV series, and presented it at Tokyo International Anime Fair that year. In the next year, was presented a preview of Space Pirate Captain Harlock at Annecy International Animated Film Festival. This is Toei's second highest production budget ever at the equivalent of over US$30 million. The story was reconstructed by the writer Harutoshi Fukui to reflect the themes of modern society and Toei provided the latest filmmaking technology for the film. An English-narrated international teaser trailer was released for promotion. It was shown out of competition at the 70th Venice International Film Festival and was screened at the 33rd Hawaii International Film Festival. It received a mixed to negative response from critics and was nominated for the Japan Academy Prize for Animation of the Year and won the Lumière award in Best International 3D Feature – Animated category at the 3D Creative Arts Award (2014)."
"http://dbpedia.org/resource/Space_Pirate_Captain_Harlock_(film)","Space Pirate Captain Harlock","3.0E7","1.71E7","Space Pirate Captain Harlock (宇宙海賊キャプテンハーロック Uchū Kaizoku Kyaputen Hārokku) is a 2013 Japanese 3D CG anime science fiction film directed by Shinji Aramaki. In 2010, Toei Animation announced that it had developed a pilot for a computer-graphics remake of the earlier manga-inspired TV series, and presented it at Tokyo International Anime Fair that year. In the next year, was presented a preview of Space Pirate Captain Harlock at Annecy International Animated Film Festival. This is Toei's second highest production budget ever at the equivalent of over US$30 million. The story was reconstructed by the writer Harutoshi Fukui to reflect the themes of modern society and Toei provided the latest filmmaking technology for the film. An English-narrated international teaser trailer was released for promotion. It was shown out of competition at the 70th Venice International Film Festival and was screened at the 33rd Hawaii International Film Festival. It received a mixed to negative response from critics and was nominated for the Japan Academy Prize for Animation of the Year and won the Lumière award in Best International 3D Feature – Animated category at the 3D Creative Arts Award (2014)."
"http://dbpedia.org/resource/The_Best_Offer","The Best Offer","1.8E7","2.04897E7","The Best Offer (Italian: La migliore offerta - entitled Deception in the UK) is a 2013 Italian English-language romantic mystery film written and directed by Giuseppe Tornatore. The film stars Geoffrey Rush, Jim Sturgess, Sylvia Hoeks, and Donald Sutherland, and the music score is composed by Ennio Morricone."
"http://dbpedia.org/resource/The_Big_Wedding","The Big Wedding","3.5E7","4.6519348E7","The Big Wedding is a 2013 American comedy film written and directed by Justin Zackham. It is an American remake of the original 2006 Swiss/French film Mon frère se marie (My Brother is Getting Married), written by Jean-Stéphane Bron and Karine Sudan. The film stars a large ensemble cast including Robert De Niro, Katherine Heigl, Diane Keaton, Amanda Seyfried, Topher Grace, Ben Barnes, Susan Sarandon, and Robin Williams. It was released on April 26, 2013 by Lionsgate in the United States and Canada."
"http://dbpedia.org/resource/The_Book_Thief_(film)","The Book Thief","1.9E7","7.66E7","The Book Thief is a 2013 American-German war drama film directed by Brian Percival and starring Geoffrey Rush, Emily Watson, and Sophie Nélisse. The film is based on the 2005 novel The Book Thief by Markus Zusak and adapted by Michael Petroni. The film is about a young girl living with her adoptive German family during the Nazi era. Taught to read by her kind-hearted foster father, the girl begins ""borrowing"" books and sharing them with the Jewish refugee being sheltered by her foster parents in their home. The film features a musical score by Oscar-winning composer John Williams. The Book Thief premiered at the Mill Valley Film Festival on October 3, 2013, and was released for general distribution in the United States on November 27, 2013. The film received mixed to positive reviews upon its theatrical release with some reviewers praising its ""fresher perspective on the war"" and its focus on the ""consistent thread of humanity"" in the story, with other critics faulting the film's ""wishful narrative"". With a budget of $19 million, the film was successful at the box office, earning over $76 million. The Book Thief was Academy Award, Golden Globe and BAFTA nominations for its score. For her performance in the film, Sophie Nélisse won the Hollywood Film Festival Spotlight Award, the Satellite Newcomer Award, and the Phoenix Film Critics Society Award for Best Performance by a Youth in a Lead or Supporting Role – Female. The film was released on Blu-ray and DVD on March 11, 2014."
"http://dbpedia.org/resource/The_Conjuring","The Conjuring","2.0E7","3.18E8","The Conjuring is a 2013 American supernatural horror film directed by James Wan and written by Chad Hayes and Carey Hayes. The film is the first installment in The Conjuring film series. Patrick Wilson and Vera Farmiga star as Ed and Lorraine Warren, paranormal investigators and authors associated with prominent cases of haunting. Their reports inspired The Amityville Horror. The Warrens come to the assistance of the Perron family (Ron Livingston and Lili Taylor), who are experiencing increasingly disturbing events in their farmhouse in Rhode Island in 1971. The Conjuring was released in the United States and Canada on July 19, 2013, and in the United Kingdom and India on August 6, 2013. The film received positive reviews from critics and grossed over $318 million worldwide from its $20 million budget, making it one of the highest-grossing horror films of all time. A sequel, The Conjuring 2, was released on June 10, 2016, also to critical and commercial success."
"http://dbpedia.org/resource/The_Last_Days_on_Mars","The Last Days on Mars","1.06E7","24084.0","The Last Days on Mars is a 2013 science fiction-horror film directed by Ruairí Robinson with a screenplay by Clive Dawson, based on the short story ""The Animators"" by Sydney J. Bounds. It was screened in the Directors' Fortnight section at the 2013 Cannes Film Festival. The film received a limited release on 6 December 2013 in the United States and 11 April 2014 in the United Kingdom. It stars Liev Schreiber, Elias Koteas, Romola Garai, Goran Kostić, Johnny Harris, Tom Cullen, Yusra Warsama, and Olivia Williams."
"http://dbpedia.org/resource/The_Smurfs_2","The Smurfs 2","1.05E8","3.475E8","The Smurfs 2 is a 2013 American 3D live-action/computer-animated comedy film and a sequel to the 2011 film The Smurfs. It is loosely based on The Smurfs comic-book series created by the Belgian comics artist Peyo. It is the second installment of a projected trilogy, produced by Sony Pictures Animation and distributed by Columbia Pictures. The film is directed by Raja Gosnell, who helmed the first, with all the main cast returning. New cast members include Christina Ricci and J. B. Smoove as members of the Naughties, and Brendan Gleeson as Patrick Winslow's stepfather. The film was released on July 31, 2013 and is dedicated to Jonathan Winters, who voiced Papa Smurf and died on April 11, 2013. Its gross of $347 million was seen by Sony as a disappointment, which Box Office Mojo labelled as ""an unprecedented drop for a closely-timed family sequel"" and attributed to the negative reception of the first film and to the strong competition coming from Despicable Me 2, another family film."
