"dburl","title","budget","gross","abstract"
"http://dbpedia.org/resource/The_Theory_of_Everything_(2014_film)","The Theory of Everything","1.5E7","1.237E8","The Theory of Everything is a 2014 British biographical romantic drama film directed by James Marsh and adapted by Anthony McCarten from the memoir Travelling to Infinity: My Life with Stephen by Jane Wilde Hawking, which deals with her relationship with her ex-husband, theoretical physicist Stephen Hawking, his diagnosis of motor neurone disease, and his success in physics. The film stars Eddie Redmayne and Felicity Jones with Charlie Cox, Emily Watson, Simon McBurney, Christian McKay, Harry Lloyd and David Thewlis featured in supporting roles. The film had its world premiere at the 2014 Toronto International Film Festival on 7 September 2014. The film opened to a positive reception worldwide and was nominated for a variety of accolades in award shows and film festivals. Redmayne's performance as Stephen Hawking was widely praised, earning him several awards and nominations including the Academy Award for Best Actor. The film received four Golden Globe Award nominations, winning the Golden Globe Award for Best Actor – Motion Picture Drama for Redmayne and Best Original Score for Jóhannsson. It received three Screen Actors Guild Awards nominations, winning one for the Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Leading Role for Redmayne. It received 10 British Academy Film Awards nominations and won Outstanding British Film, Best Leading Actor (for Redmayne) and Best Adapted Screenplay (for McCarten)."
"http://dbpedia.org/resource/Unbroken_(film)","Unbroken","6.5E7","1.634E8","Unbroken is a 2014 American biographical war thriller film produced and directed by Angelina Jolie, and based on the 2010 non-fiction book by Laura Hillenbrand, Unbroken: A World War II Story of Survival, Resilience, and Redemption. The film revolves around the life of USA Olympian and athlete Louis ""Louie"" Zamperini, portrayed by Jack O'Connell. Zamperini survived in a raft for 47 days after his bomber crash landed in the ocean during World War II, then was sent to a series of prisoner of war camps. The film had its world premiere in Sydney on November 17, 2014, and received a wide release in the United States on December 25, 2014. The film grossed $115.6 million in North America, with a worldwide total of over $163 million."
"http://dbpedia.org/resource/Winter's_Tale_(film)","Winter's Tale","6.0E7","3.11E7","Winter's Tale (released in the United Kingdom as A New York Winter's Tale) is a 2014 American supernatural fantasy mystery romantic drama film and fable based on the 1983 novel of the same name by Mark Helprin. The film is produced (with Marc E. Platt, Michael Tadross and Tony Allard), written and directed by Akiva Goldsman (in his directorial debut), edited by Wayne Wahrman and Tim Squyres, distributed by Warner Bros. Pictures, co-produced by Village Roadshow Pictures and Weed Road Pictures with music by Hans Zimmer and Rupert Gregson-Williams and stars Colin Farrell, Jessica Brown Findlay, Jennifer Connelly, William Hurt, Eva Marie Saint, Russell Crowe and Will Smith. Winter's Tale premiered at London on February 13, 2014 and was theatrically released on February 14, 2014 in the United States by Warner Bros. Pictures. The film received generally negative reviews from critics and was a box office bomb, failing to make back its $60 million budget. It also received a Golden Trailer nomination for Best Romance Poster. Winter's Tale was released on DVD and Blu-ray on June 24, 2014 by Warner Home Video."
"http://dbpedia.org/resource/The_Expendables_3","The Expendables 3","9.0E7","2.062E8","The Expendables 3 (sometimes stylized as The Expendables III) is a 2014 American ensemble action film directed by Patrick Hughes, and written by Creighton Rothenberger, Katrin Benedikt, and Sylvester Stallone. It is the third installment in The Expendables film series. The film features Sylvester Stallone, Jason Statham, Antonio Banderas, Jet Li, Wesley Snipes, Dolph Lundgren, Kelsey Grammer, Randy Couture, Terry Crews, Mel Gibson, Harrison Ford, Arnold Schwarzenegger, Kellan Lutz, Ronda Rousey, Glen Powell, Victor Ortiz, and Robert Davi. The story follows the mercenary group known as ""The Expendables"" as they come into conflict with ruthless arms dealer Conrad Stonebanks (Gibson), the Expendables' co-founder, who is determined to destroy the team. Released on August 15, 2014, it is the first film in the Expendables series not to be rated R by the Motion Picture Association of America. It is instead rated PG-13. The film grossed $206.2 million in box offices sales."
"http://dbpedia.org/resource/Before_I_Go_to_Sleep_(film)","Before I Go to Sleep","2.2E7","1.51E7","Before I Go to Sleep is a 2014 British-American-French-Swedish mystery thriller film written and directed by Rowan Joffé. A film adaptation of S. J. Watson's 2011 novel of the same name, the film stars Nicole Kidman, Mark Strong, Colin Firth, and Anne-Marie Duff."
"http://dbpedia.org/resource/Horrible_Bosses_2","Horrible Bosses 2","5.7E7","1.077E8","Horrible Bosses 2 is a 2014 American black comedy film directed by Sean Anders and written by Anders and John Morris. A sequel to 2011's Horrible Bosses, the film stars Jason Bateman, Charlie Day, Jason Sudeikis, Jennifer Aniston, Jamie Foxx, Chris Pine, and Christoph Waltz. It was released on November 26, 2014 by Warner Bros. Pictures. The film received mixed reviews from critics and grossed over $107 million worldwide."
"http://dbpedia.org/resource/Gone_with_the_Bullets","Gone with the Bullets","4.88E7","8.333E7","Gone with the Bullets (Chinese: 一步之遥) is a 2014 Chinese film directed by Jiang Wen and also starring Jiang Wen, Ge You, Zhou Yun and Shu Qi. Production started on location in Beijing at the China Film Group studio in Huairou on October 2, 2013. Production wrapped before the Chinese New Year holiday. The film was released on December 18, 2014. It was screened in the main competition section of the 65th Berlin International Film Festival. The film was named 2014's ""smokiest movie"" by an anti-smoking group in China, featuring 45 smoking scenes in all, equivalent to someone smoking every 3.1 minutes."
"http://dbpedia.org/resource/The_Midnight_After","The Midnight After","1.5E7","2.120224E7","The Midnight After (Chinese: 那夜凌晨，我坐上了旺角開往大埔的紅VAN; literally: ""That midnight, I got on a red public light bus that headed from Mong Kok to Tai Po"") is a 2014 Hong Kong satirical horror comedy film directed by Fruit Chan and starring Wong You-nam, Janice Man, Simon Yam, Kara Hui, Lam Suet, Chui Tien-you, Cheuk Wan-chi, Lee Sheung-ching, Sam Lee and Jan Curious. The film is based on the web-novel, Lost on a Red Mini Bus to Taipo by the 25-year-old Hong Kong writer nicknamed ""Mr. Pizza"" from the Internet forum HKGolden. It was first serialized online from February to July 2012 and then published in book form in July 2012. The film had its world premiere at the Panorama section of the 64th Berlin International Film Festival on 7 February 2014."
"http://dbpedia.org/resource/Z_Storm","Z Storm","6.0E7","1.7234954E7","Z Storm (Chinese: Z風暴), is a 2014 Hong Kong crime thriller film directed by David Lam starring Louis Koo, Gordon Lam and Dada Chan. The thriller revolves around Hong Kong’s Independent Commission Against Corruption (ICAC) and its investigation of a charity fund that has become involved in a Bernie Madoff-style ponzi scheme. The film is co-produced by Pegasus Motion Pictures, Sil-Metropole Organisation and LeVision Pictures. A second film, Z Storm 2, was released in China on September 14, 2016."
"http://dbpedia.org/resource/Más_negro_que_la_noche_(2014_film)","Más negro que la noche","3.77E7","6100000.0","Más negro que la noche, known in English as Blacker Than Night, is a 2014 Mexican-Spanish horror film and a remake of the 1975 original. The movie is the first 3d Mexican horror film and it tells the story of an eccentric old woman who dies and leaves her opulent mansion to her niece, Greta."
"http://dbpedia.org/resource/Endless_Love_(2014_film)","Endless Love","2.0E7","3.47E7","Endless Love is a 2014 American romantic drama film directed by Shana Feste and co-written by Feste with Joshua Safran. A second adaptation of Scott Spencer's novel, the film stars Alex Pettyfer, Gabriella Wilde, Bruce Greenwood, Joely Richardson, and Robert Patrick. The film was released on February 14, 2014 by Universal Pictures in the US and UK, and on February 13, 2014 in Australia."
"http://dbpedia.org/resource/Viy_(2014_film)","Viy","2.6E7","3.9539416E7","Viy 3D (Russian: Вий, internationally known as Forbidden Empire, and in the UK as The Forbidden Kingdom) is a 2014 dark fantasy film produced by Russian and Ukraine Film Group and Marins Group Entertainment and loosely based on the Nikolai Gogol story Viy. The film was released in cinemas in Russia, Ukraine and Azerbaijan on 30 January 2014, in the United States on 22 May 2015 and in the United Kingdom on 1 June 2015. The film is directed by Oleg Stepchenko, based on the first manuscript of Nikolai Gogol. The film has been in production since December 2005 and stopped several times due to lack of funding. In October 2012, the filming was completed. Viy was a huge commercial success, even breaking a record for opening weekend in Russia, but was met with mixed reviews in media."
"http://dbpedia.org/resource/Outcast_(2014_film)","Outcast","2.5E7","4800000.0","Outcast is a 2014 American-Chinese-Canadian action film directed by Nick Powell in his directorial debut and written by James Dormer. It stars Nicolas Cage, Hayden Christensen, Liu Yifei, Ji Ke Jun Yi and Andy On. The film was slated for release on September 26, 2014 in China but was postponed to April 3, 2015. The film received negative reviews from critics."
"http://dbpedia.org/resource/The_Lego_Movie","The Lego Movie","6.0E7","4.692E8","The Lego Movie (stylized as The LEGO Movie) is a 2014 3D computer-animated adventure-comedy film directed and written by Phil Lord and Christopher Miller, from a story by Dan and Kevin Hageman, as well as Lord and Miller, and produced by Dan Lin and Roy Lee. Based on the Lego line of construction toys, the film stars the voices of Chris Pratt, Will Ferrell, Elizabeth Banks, Will Arnett, Nick Offerman, Alison Brie, Charlie Day, Liam Neeson, and Morgan Freeman. It was the first film produced by Warner Animation Group in eleven years since Looney Tunes: Back in Action, which was released in 2003, and is an international co-production of the United States, Australia, and Denmark. The film tells the story of an ordinary Lego minifigure as he ends up becoming involved in a resistance against a tyrannical businessman who plans to glue everything in the Lego worlds. The film was released theatrically on February 7, 2014 through Warner Bros. Pictures and Village Roadshow Pictures to near-unanimous positive reviews; critics praised its visual style, humor, voice cast, and heartwarming message. It earned more than $257 million in North America and $210 million in other territories for a worldwide total of over $469 million. The film won the BAFTA Award for Best Animated Film, the Critics' Choice Movie Award for Best Animated Feature, and the Saturn Award for Best Animated Film. It was also nominated for the Golden Globe Award for Best Animated Feature Film. The film also received an Academy Award nomination for Best Original Song for ""Everything Is Awesome"". The film quickly expanded into a franchise which ties to the Lego brand, with a sequel scheduled for release on February 8, 2019, with two spin-off films, The Lego Batman Movie and The Lego Ninjago Movie, to also be released in 2017, as well as a third spin-off titled The Billion Brick Race in development currently. The film is dedicated to Kathleen Fleming, the former director of entertainment development of the Lego company, who died in an accident while vacationing in Cancun, Mexico in April 2013."
"http://dbpedia.org/resource/22_Jump_Street","22 Jump Street","8.45E7","3.313E8","22 Jump Street is a 2014 American action comedy film directed by Phil Lord and Christopher Miller, written by Jonah Hill, Michael Bacall, Oren Uziel and Rodney Rothman and produced by and starring Hill and Channing Tatum. It is the sequel to the 2012 film 21 Jump Street, based on the television series of the same name. The film was released on June 13, 2014, by Columbia Pictures and Metro-Goldwyn-Mayer. The film received positive reviews and earned over $331 million at the box office. A crossover with Men in Black, MIB 23, is in development, with Lord and Miller acting as producers, and James Bobin acting as the director. The crossover will replace a 23 Jump Street film."
"http://dbpedia.org/resource/A_Walk_Among_the_Tombstones_(film)","A Walk Among the Tombstones","2.8E7","5.88E7","A Walk Among the Tombstones is a 2014 American neo-noir crime drama-thriller film based on a novel by Lawrence Block of the same name, written and directed by Scott Frank. It stars Liam Neeson, Dan Stevens, David Harbour, Brian Bradley and Boyd Holbrook. The film was released on September 19, 2014."
"http://dbpedia.org/resource/Alexander_and_the_Terrible,_Horrible,_No_Good,_Very_Bad_Day_(film)","Alexander and the Terrible, Horrible, No Good, Very Bad Day","2.8E7","1.014E8","Alexander and the Terrible, Horrible, No Good, Very Bad Day is a 2014 American family film directed by Miguel Arteta from a screenplay written by Rob Lieber. The film stars Steve Carell, Jennifer Garner, and Ed Oxenbould, and is loosely based on Judith Viorst and Ray Cruz's 1972 children's book of the same name. Co-produced by Shawn Levy and Lisa Henson for Walt Disney Pictures through their respective production companies, 21 Laps Entertainment and The Jim Henson Company, the film was released in North America on October 10, 2014. The film received mixed reviews from critics, but was a success at the box office, grossing $101.4 million worldwide against a $28 million budget."
"http://dbpedia.org/resource/American_Sniper","American Sniper","5.88E7","5.474E8","American Sniper is a 2014 American biographical war drama film directed by Clint Eastwood and written by Jason Hall. It is loosely based on the memoir American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History (2012) by Chris Kyle, with Scott McEwen and Jim DeFelice. The film follows the life of Kyle, who became the deadliest marksman in U.S. military history with 255 kills from four tours in the Iraq War, 160 of which were officially confirmed by the Department of Defense. While Kyle was celebrated for his military successes, his tours of duty took a heavy toll on his personal and family life. The film was produced by Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper, and Peter Morgan. It stars Bradley Cooper as Kyle and Sienna Miller as his wife Taya, with Luke Grimes, Jake McDorman, Cory Hardrict, Kevin Lacz, Navid Negahban, and Keir O'Donnell in supporting roles. The world premiere was on November 11, 2014, at the American Film Institute Festival, followed by a limited theatrical release in the United States on December 25, 2014 and a wide release on January 16, 2015. The film became a major success, with a worldwide gross of over $547 million, making it the highest-grossing film of 2014 in the United States ($350 million), the highest-grossing war film of all time unadjusted for inflation, and Eastwood's highest-grossing film to date. The film received mostly positive reviews from critics, with the majority of praise directed towards Cooper's lead performance and Eastwood's direction, though it attracted some controversy over its portrayal of both the War in Iraq and of Chris Kyle. At the 87th Academy Awards, American Sniper received six nominations, including Best Picture, Best Adapted Screenplay, and Best Actor for Cooper, ultimately winning one award for Best Sound Editing."
"http://dbpedia.org/resource/Big_Hero_6_(film)","Big Hero 6","1.65E8","6.578E8","Big Hero 6 is a 2014 American 3D computer-animated superhero-comedy film produced by Walt Disney Animation Studios and released by Walt Disney Pictures. It is the 54th Disney animated feature film. The film is based on the Marvel Comics superhero team of the same name. Directed by Don Hall and Chris Williams, the film tells the story of a young robotics prodigy named Hiro Hamada who forms a superhero team to combat a masked villain. The film features the voices of Scott Adsit, Ryan Potter, Daniel Henney, T. J. Miller, Jamie Chung, Damon Wayans, Jr., Génesis Rodríguez, Alan Tudyk, James Cromwell, and Maya Rudolph. Big Hero 6 is the first Disney animated film to feature Marvel Comics characters, whose parent company was acquired by The Walt Disney Company in 2009. Walt Disney Animation Studios created new software technology to produce the film's animated visuals. Big Hero 6 premiered at the 27th Tokyo International Film Festival on October 23, 2014, and at the Abu Dhabi Film Festival on October 31; it was theatrically released in the Disney Digital 3-D and RealD 3D formats in the United States on November 7, 2014. The film was met with both critical and commercial success, grossing over $657 million worldwide and becoming the highest-grossing animated film of 2014. It won the Academy Award for Best Animated Feature and the Kids' Choice Award for Favorite Animated Movie. It also received nominations for the Annie Award for Best Animated Feature, the Golden Globe Award for Best Animated Feature Film, and the BAFTA Award for Best Animated Film. Big Hero 6 was released on DVD and Blu-ray Disc on February 24, 2015."
"http://dbpedia.org/resource/Divergent_(film)","Divergent","8.5E7","2.889E8","Divergent is a 2014 American science fiction action film directed by Neil Burger, based on the novel of the same name by Veronica Roth. The film is the first installment in The Divergent Series and was produced by Lucy Fisher, Pouya Shabazian, and Douglas Wick, with a screenplay by Evan Daugherty and Vanessa Taylor. It stars Shailene Woodley, Theo James, Ashley Judd, Jai Courtney, Ray Stevenson, Zoë Kravitz, Miles Teller, Tony Goldwyn, Ansel Elgort, Maggie Q and Kate Winslet. The story takes place in a dystopian and post-apocalyptic Chicago where people are divided into distinct factions based on human virtues. Beatrice Prior is warned that she is Divergent and thus will never fit into any one of the factions. She soon learns that a sinister plot is brewing in her seemingly perfect society. Development of Divergent began in March 2011 when Summit Entertainment picked up the film rights to the novel with Douglas Wick and Lucy Fisher's production company Red Wagon Entertainment. Principal photography began April 16, 2013, and concluded on July 16, 2013, with reshoots taking place from January 24–26, 2014. Production mostly took place in Chicago. Divergent was released on March 21, 2014, in the United States. The film received mixed reviews from critics, with praise going towards its performances, and criticism focused on its execution. Reviewers found the film to be generic and unoriginal, comparing it unfavorably to other young-adult fiction adaptations. Despite this, the film was a financial success as it reached the #1 spot at the box office during its opening weekend. After its release, the film earned over US$288 million worldwide against its budget of US$85 million. It was released on DVD and Blu-ray on August 5, 2014. A sequel, The Divergent Series: Insurgent, was released on March 20, 2015 in the United States."
"http://dbpedia.org/resource/Dolphin_Tale_2","Dolphin Tale 2","3.6E7","5.78E7","Dolphin Tale 2 is a 2014 American family drama film written and directed by Charles Martin Smith and is the sequel to his 2011 film Dolphin Tale. Harry Connick, Jr., Ashley Judd, Nathan Gamble, Cozi Zuehlsdorff, Kris Kristofferson, Morgan Freeman, Juliana Harkavy, Austin Stowell, Betsy Landin, and Austin Highsmith all reprise their roles from the first film while Lee Karlinsky, Julia Jordan, Taylor Blackwell, and Bethany Hamilton join the cast. The film was released on September 12, 2014 and tells the story of another dolphin at the hospital named ""Hope"". After Winter's elderly companion and surrogate mother, Panama, passes away, Winter's future is put in jeopardy, unless Sawyer, Clay, Hazel, and the rest of the Clearwater Marine Aquarium team can find a new companion for her."
"http://dbpedia.org/resource/Draft_Day","Draft Day","2.5E7","2.95E7","Draft Day is a 2014 American sports drama film directed by Ivan Reitman and starring Kevin Costner. The premise revolves around the general manager of the Cleveland Browns (Costner) deciding what to do after his team acquires the number one draft pick in the upcoming National Football League draft. The film premiered in Los Angeles on April 7, 2014, with its United States release following on April 11."
"http://dbpedia.org/resource/Edge_of_Tomorrow","Edge of Tomorrow","1.78E8","3.705E8","Edge of Tomorrow (alternatively known by its tagline Live. Die. Repeat. and marketed as such on home release) is a 2014 American military science fiction film starring Tom Cruise and Emily Blunt. Doug Liman directed the film based on a screenplay adapted from the 2004 Japanese light novel All You Need Is Kill by Hiroshi Sakurazaka. The film takes place in the year 2020 where Earth is invaded by an alien race called the Mimics, which hit Earth in 2015 via meteorite. Cruise plays Bill Cage, a public relations officer with no combat experience, who is ordered by his superior to film the first wave of a crucial landing operation against the aliens. Though Cage is killed in combat, he finds himself in a time loop that sends him back to the day preceding the battle every time he dies. Cage teams up with Special Forces warrior Rita Vrataski (Blunt) in seeking a way to defeat the extraterrestrials. In late 2009, 3 Arts Productions purchased the rights to the novel and sold a spec script to the American studio Warner Bros.. The studio produced the film with the involvement of 3 Arts, the novel's publisher Viz Media, and Australian production company Village Roadshow. Filming began in late 2012, taking place in England at Leavesden Studios outside London, and other locations such as Trafalgar Square and Saunton Sands. Nine companies handled the visual effects. The film was released in theaters on the weekend of May 30, 2014 in 28 territories, including the United Kingdom, Brazil, Germany, Spain, and Indonesia. On the weekend of June 6, 2014 it was released in 36 additional territories, including North America (United States and Canada), Australia, China, and Russia. The film grossed over $370 million in theaters worldwide and received largely positive reviews from critics."
"http://dbpedia.org/resource/Effie_Gray_(film)","Effie Gray","1.1E7","368609.0","Effie Gray is a 2014 British biographical drama film directed by Richard Laxton. Its subject is the love triangle involving Victorian art critic John Ruskin (played by Greg Wise) his wife Euphemia ""Effie"" Gray (Dakota Fanning) and Pre-Raphaelite artist John Everett Millais (Tom Sturridge). Emma Thompson also appears in the film as Elizabeth Eastlake. The film's initial release was delayed by lawsuits alleging that the script, written by Emma Thompson, was plagiarised from earlier dramatisations of the same story. The cases were won by Thompson."
"http://dbpedia.org/resource/Foxcatcher","Foxcatcher","2.4E7","1.36E7","Foxcatcher is a 2014 American biographical sports true crime drama film produced and directed by Bennett Miller. Written by E. Max Frye and Dan Futterman, the film stars Steve Carell, Channing Tatum and Mark Ruffalo. The film's plot is loosely based on the events surrounding multimillionaire E.I. du Pont family heir and wrestling enthusiast John E. du Pont's 1986 recruitment of 1984 U.S. Olympic gold medalist wrestlers Mark Schultz and his older brother Dave to help coach U.S. wrestlers for participation in national, world, and Olympic competition, and the subsequent murder of Dave by du Pont in January 1996. Although the film's action is largely set at du Pont's now-broken-up 800-acre suburban Philadelphia estate Foxcatcher Farm, the majority of the movie was filmed in the Pittsburgh metropolitan area. Foxcatcher received critical acclaim for the performances of Carell, Tatum and Ruffalo, as well as Miller's direction and the film's visual style and tone. It was nominated for the Palme d'Or in the main competition section at the 2014 Cannes Film Festival, where Miller won the Best Director Award. The film had three Golden Globe Award nominations, including Best Picture. The film was nominated for five Oscars at the 2015 Academy Awards, including a Best Actor nomination for Carell, Best Supporting Actor for Ruffalo and Best Director for Miller. It became the first film to be nominated for Best Director but not Best Picture since 2008, when Julian Schnabel was nominated for The Diving Bell and the Butterfly, two years before the Academy extended its maximum number of Best Picture nominees to 10 films."
"http://dbpedia.org/resource/Gone_Girl_(film)","Gone Girl","6.1E7","3.693E8","Gone Girl is a 2014 American psychological thriller film directed by David Fincher and written by Gillian Flynn, based on her 2012 novel of the same name. The film stars Ben Affleck, Rosamund Pike, Neil Patrick Harris and Tyler Perry. Set in Southeast Missouri, the story begins as a mystery that follows the events surrounding Nick Dunne (Affleck), who becomes the primary suspect in the sudden disappearance of his wife, Amy (Pike). The film had its world premiere on opening night of the 52nd New York Film Festival on September 26, 2014, before a nationwide theatrical release on October 3. It was received well critically and was commercial success, grossing over $368 million, making it the highest-grossing film by Fincher. Rosamund Pike's performance was particularly praised, and she received nominations for an Academy Award, BAFTA Award, Golden Globe Award and Screen Actors Guild Award for Best Actress. Further nominations included a Golden Globe Award for Best Director for Fincher and Golden Globe Award, BAFTA Award and Critics' Choice Award nominations for Flynn's adapted screenplay, receiving the award for the latter."
"http://dbpedia.org/resource/Heaven_Is_for_Real_(film)","Heaven Is for Real","1.2E7","1.013E8","Heaven Is for Real is a 2014 American Christian drama film directed by Randall Wallace and written by Wallace and Christopher Parker, based on Pastor Todd Burpo and Lynn Vincent's 2010 book of the same name. The film stars Connor Corum, Greg Kinnear, Kelly Reilly, Jacob Vargas, and Nancy Sorel. The soundtrack of the film contains Darlene Zschech's song ""Heaven in Me"". The film was released on April 16, 2014. The film has received mixed critical reviews, but nevertheless was a box office success, grossing $101 million."
"http://dbpedia.org/resource/If_I_Stay_(film)","If I Stay","1.1E7","7.89E7","If I Stay is a 2014 American teen romantic drama film directed by R. J. Cutler, based on the novel of the same name by Gayle Forman. The film stars Chloë Grace Moretz, Mireille Enos, Jamie Blackley, Joshua Leonard, Stacy Keach, and Aisha Hinds. It was released on August 22, 2014, grossing $78.9 million worldwide."
"http://dbpedia.org/resource/Inherent_Vice_(film)","Inherent Vice","2.0E7","1.47E7","Inherent Vice is a 2014 American crime comedy-drama film. The seventh feature film directed by Paul Thomas Anderson, Inherent Vice was adapted by Anderson from the novel of the same name by Thomas Pynchon; the cast includes Joaquin Phoenix, Josh Brolin, Owen Wilson, Katherine Waterston, Eric Roberts, Reese Witherspoon, Benicio del Toro, Jena Malone, Joanna Newsom, Jeannie Berlin, Maya Rudolph, Michael K. Williams and Martin Short. As with its source material, the storyline revolves around Larry ""Doc"" Sportello, a stoner hippie and PI in 1970, as he becomes embroiled in the Los Angeles criminal underworld while investigating three cases interrelated by the disappearance of his ex-girlfriend and her wealthy boyfriend. Anderson's adaptation of Inherent Vice had been in development since 2010; it is the first time one of Pynchon's novels has been adapted for the screen. The film marks Anderson's second consecutive collaboration with Joaquin Phoenix following The Master and involves a number of his other recurring collaborators, including producers Daniel Lupi and JoAnne Sellar, cinematographer Robert Elswit and editor Leslie Jones. It is also the third consecutive Anderson film to be scored by Radiohead guitarist and keyboardist Jonny Greenwood, following There Will Be Blood and The Master. The film premiered at the New York Film Festival on October 4, 2014, and began a limited theatrical release in the United States on December 12, 2014. Critical reception was polarized, but generally leaned towards acclaim; reviewers praised the cast, particularly Brolin, Phoenix and Waterston, while criticism tended to focus on its convoluted plot and lack of coherence. It went on to receive a number of award nominations, including two Oscar nominations and a Best Actor Golden Globe Award nomination for Phoenix. The National Board of Review named it one of the ten best films of the year. Some reviews have said that Inherent Vice has the makings of a cult film. In 2016, it was voted the 75th best film of the 21st century as picked by 177 film critics from around the world."
"http://dbpedia.org/resource/Jersey_Boys_(film)","Jersey Boys","5.86E7","6.77E7","Jersey Boys is a 2014 American biographical musical drama film directed and produced by Clint Eastwood based on the Tony Award winning jukebox musical of the same name. The film tells the story of the musical group The Four Seasons. The film was released in the United States on June 20, 2014. The film received mixed reviews from critics and grossed $67 million."
"http://dbpedia.org/resource/Magic_in_the_Moonlight","Magic in the Moonlight","1.68E7","5.1E7","Magic in the Moonlight is a 2014 American romantic comedy film written and directed by Woody Allen. It is Allen's 44th film. The film stars Colin Firth, Emma Stone, Hamish Linklater, Marcia Gay Harden, Jacki Weaver, Erica Leerhsen, Eileen Atkins, and Simon McBurney. Set in the 1920s on the French Riviera, the film was released on July 25, 2014, by Sony Pictures Classics. Magic in the Moonlight received a generally mixed reception. Critics praised the performances of Firth and Stone, but found its writing formulaic."
"http://dbpedia.org/resource/Maleficent_(film)","Maleficent","2.633E8","7.585E8","Maleficent is a 2014 American adventure-fantasy film directed by Robert Stromberg from a screenplay by Linda Woolverton and starring Angelina Jolie, Sharlto Copley, Elle Fanning, Sam Riley, Imelda Staunton, Juno Temple, and Lesley Manville. Loosely based on Charles Perrault's original fairy tale and inspired by Walt Disney's 1959 animated film, Sleeping Beauty, Maleficent portrays the story from the perspective of the eponymous antagonist, depicting her conflicted relationship with the princess and king of a corrupt kingdom. Walt Disney Pictures announced the film's development in 2010, with Joe Roth as producer, and Jolie, Don Hahn and Michael Vieira as executive producers. Principal photography took place between June and October 2012. Maleficent premiered at the El Capitan Theatre in Hollywood on May 28, 2014, and was released in the United Kingdom that same day. The film was released in the U.S. on May 30, 2014 in the Disney Digital 3D, RealD 3D, and IMAX 3D formats, as well as in conventional theaters. It was met with mixed reviews from critics, but was a commercial success, having grossed over $758 million worldwide, becoming the fourth highest-grossing film of 2014 and the highest-grossing film starring Jolie. The film received an Academy Award nomination for Best Costume Design at the 87th Academy Awards."
"http://dbpedia.org/resource/Million_Dollar_Arm","Million Dollar Arm","2.5E7","3.92E7","Million Dollar Arm is a 2014 American biographical sports drama film directed by Craig Gillespie and produced by Walt Disney Pictures from a screenplay written by Thomas McCarthy. The film is based on the true story of baseball pitchers Rinku Singh and Dinesh Patel who were discovered by sports agent J. B. Bernstein after winning a reality show competition. The film stars Jon Hamm as Bernstein, Bill Paxton as pitching coach Tom House, Suraj Sharma as Singh, Madhur Mittal as Patel, and Alan Arkin. The film's music is composed by A. R. Rahman. Produced by Joe Roth, Mark Ciardi, and Gordon Gray, the film was released theatrically on May 16, 2014. Million Dollar Arm grossed $39.2 million on a $25 million budget."
"http://dbpedia.org/resource/Night_at_the_Museum:_Secret_of_the_Tomb","Secret of the Tomb","1.27E8","3.632E8","Night at the Museum: Secret of the Tomb is a 2014 American comedy adventure film directed by Shawn Levy and written by David Guion and Michael Handelman. It is the sequel to the 2006 film Night at the Museum and the 2009 film Night at the Museum: Battle of the Smithsonian. The film stars Ben Stiller, Robin Williams, Owen Wilson, Dan Stevens and Ben Kingsley. It is the third and final installment of the Night at the Museum trilogy. In Secret of the Tomb, security guard Larry Daley must travel to London to return the tablet of Ahkmenrah, an Egyptian artifact which causes the exhibits to come to life, before the magic disappears. Principal photography of Secret of the Tomb took place from January to May 2014 in London, England and British Columbia, Canada. The film premiered on December 11, 2014 at New York City's Ziegfeld Theater and was released in the United States on December 19, 2014. Secret of the Tomb grossed over $363 million at the box office. This film was dedicated to the memory of Williams, who died four months before the film's release, and fellow Night at the Museum actor Mickey Rooney, who died before principal photography was finished."
"http://dbpedia.org/resource/Night_at_the_Museum:_Secret_of_the_Tomb","Night at the Museum:","1.27E8","3.632E8","Night at the Museum: Secret of the Tomb is a 2014 American comedy adventure film directed by Shawn Levy and written by David Guion and Michael Handelman. It is the sequel to the 2006 film Night at the Museum and the 2009 film Night at the Museum: Battle of the Smithsonian. The film stars Ben Stiller, Robin Williams, Owen Wilson, Dan Stevens and Ben Kingsley. It is the third and final installment of the Night at the Museum trilogy. In Secret of the Tomb, security guard Larry Daley must travel to London to return the tablet of Ahkmenrah, an Egyptian artifact which causes the exhibits to come to life, before the magic disappears. Principal photography of Secret of the Tomb took place from January to May 2014 in London, England and British Columbia, Canada. The film premiered on December 11, 2014 at New York City's Ziegfeld Theater and was released in the United States on December 19, 2014. Secret of the Tomb grossed over $363 million at the box office. This film was dedicated to the memory of Williams, who died four months before the film's release, and fellow Night at the Museum actor Mickey Rooney, who died before principal photography was finished."
"http://dbpedia.org/resource/Non-Stop_(film)","Non-Stop","5.0E7","2.228E8","Non-Stop is a 2014 American mystery-action thriller film starring Liam Neeson, Julianne Moore, Michelle Dockery, Lupita Nyong'o and Scoot McNairy and directed by Jaume Collet-Serra. This is the first Silver Pictures film to be distributed by Universal Pictures after the end of the production company's deal with Warner Bros., and the first since Weird Science. The film received mixed to positive reviews from critics and was a box office success."
