"dburl","title","budget","gross","abstract"
"http://dbpedia.org/resource/The_Wolf_of_Wall_Street_(2013_film)","The Wolf of Wall Street","1.0E8","4.06E8","The Wolf of Wall Street is a 2013 American biographical black comedy crime film directed by Martin Scorsese and written by Terence Winter, based on the 2007 memoir of the same name by Jordan Belfort. It recounts Belfort's perspective on his career as a stockbroker in New York City and how his firm, Stratton Oakmont, engaged in rampant corruption and fraud on Wall Street, which ultimately led to his downfall. Leonardo DiCaprio, who was also a producer of the film, stars as Belfort, with Jonah Hill as his business partner and friend, Donnie Azoff, Margot Robbie as his wife, Naomi Lapaglia, and Kyle Chandler as FBI agent Patrick Denham, who tries to take Belfort down. Rights for Belfort's memoir were secured in 2007 by DiCaprio and Warner Bros. and with Scorsese set to direct, but content restrictions stalled production. The project was later greenlit under an independent production house Red Granite Pictures. Filming took place in late 2012 in New York City and was shot mostly on film stock. The film premiered in New York City on December 17, 2013, and was released in the United States on December 25, 2013, by Paramount Pictures, and was the first major American film to be released exclusively through digital distribution. It was a major commercial success, grossing $392 million worldwide during its theatrical run, becoming Scorsese's highest-grossing film. The film was controversial for morally ambiguous depiction of events and lack of sympathy for victims, as well as explicit sexual content, extreme profanity, depiction of hard drug use, and the use of animals during production. It set a Guinness World Record for the most instances of swearing in a film. The film's financing became implicated in the 1Malaysia Development Berhad corruption scandal, leading to Red Granite Pictures being investigated by the U.S. Department of Justice and Malaysian Anti-Corruption Commission. The film received positive reviews from critics (along with some moral censure) and appeared in several 'best of the year' lists. It was nominated for several awards, including five at the 86th Academy Awards ceremony: Best Picture, Best Director, Best Adapted Screenplay, Best Actor (for DiCaprio) and Best Supporting Actor (for Hill). DiCaprio won Best Actor – Musical or Comedy at the 71st Golden Globe Awards, where the film was also nominated for Best Picture – Musical or Comedy."
"http://dbpedia.org/resource/The_World's_End_(film)","The World's End","2.0E7","4.61E7","The World's End is a 2013 science fiction comedy film directed by Edgar Wright from a screenplay by Wright and Simon Pegg. It is the third and final installment in the Three Flavours Cornetto trilogy, after Shaun of the Dead (2004) and Hot Fuzz (2007). It stars Pegg, Nick Frost, Paddy Considine, Martin Freeman, Eddie Marsan, Rosamund Pike, and Pierce Brosnan. In the film, five friends return to their hometown to reattempt a pub crawl they failed twenty-three years earlier, only to discover the town is in the midst of an alien invasion. The film entered initial development in 1995 after Wright wrote a screenplay titled Crawl about teenagers on a pub crawl; after deciding it was better suited as a comedic exploration of young adulthood and aging, he reworked the screenplay with Pegg in the early 2010s. The film was produced by Relativity Media, Big Talk Productions, and Working Title Films. Principal photography began on 28 September 2012 and lasted until that December, with filming locations including Elstree Studios, Letchworth Garden City, and Welwyn Garden City. The film's stunts were coordinated by members of Jackie Chan Stunt Team, and The World's End is considered a social science fiction film. The World's End premiered at Leicester Square in London on 10 July 2013, and was first theatrically released in the United Kingdom by Universal Pictures nine days later. It was later released in the United States by Focus Features on 23 August. The film received positive reviews from critics, with praise for the screenplay, performances of the cast, humour, and Wright's direction. It won Best British Film at the 19th Empire Awards, and was nominated for Best Comedy at the 19th Critics' Choice Awards. The World's End was also a commercial success, grossing $46.1 million worldwide."
"http://dbpedia.org/resource/Legends_of_Oz:_Dorothy's_Return","Legends of Oz: Dorothy's Return","7.0E7","2.17E7","Legends of Oz: Dorothy's Return is a 2013 computer-animated musical fantasy film that is loosely based on the 1989 book Dorothy of Oz by L. Frank Baum's great-grandson Roger Stanton Baum. It was directed by Daniel St. Pierre and Will Finn. The film stars the voices of Lea Michele, Dan Aykroyd, Jim Belushi, Kelsey Grammer, Hugh Dancy, Megan Hilty, Oliver Platt, Patrick Stewart, Bernadette Peters, and Martin Short. The film premiered at the Annecy International Animated Film Festival in France on June 14, 2013 and was released in the United States and Canada on May 9, 2014. It received negative reviews from critics and became a box-office bomb, grossing $21.7 million worldwide against a budget of $70 million. It is also the only film produced by Summertime Entertainment, which shut down in response to the film's underperformance at the box office."
"http://dbpedia.org/resource/Life_of_Crime_(film)","Life of Crime","1.2E7","1500000.0","Life of Crime is a 2013 American black comedy crime film written and directed by Daniel Schechter, based on Elmore Leonard's novel The Switch (1978), which includes characters later revisited in his novel Rum Punch (1992), which was adapted into the Quentin Tarantino film Jackie Brown (1997). Life of Crime was screened on the closing night 2013 Toronto International Film Festival, on the opening day of the Abu Dhabi Film Festival, at the 2014 Traverse City Film Festival and released in theaters on August 29, 2014 by Lionsgate and Roadside Attractions."
"http://dbpedia.org/resource/Lone_Survivor","Lone Survivor","4.0E7","1.548E8","Lone Survivor is a 2013 American biographical war film based on the 2007 nonfiction book of the same name by Marcus Luttrell with Patrick Robinson. Set during the war in Afghanistan, it dramatizes the unsuccessful United States Navy SEALs counter-insurgent mission Operation Red Wings, during which a four-man SEAL reconnaissance and surveillance team was given the task of tracking down the Taliban leader Ahmad Shah. The film was written and directed by Peter Berg and stars Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster, and Eric Bana. Upon first learning of the book in 2007, Berg arranged several meetings with Luttrell to discuss adapting the book to film. Universal Pictures acquired the film rights in August 2007, after bidding against other major studios. In re-enacting events, Berg drew much of his screenplay from Luttrell's eyewitness accounts in the book, as well as autopsy and incident reports related to the mission. After directing Battleship (2012) for Universal, Berg resumed working on Lone Survivor. Principal photography began in October 2012 and concluded in November, after 42 days. Filming took place on location in New Mexico, using digital cinematography. Luttrell and several other Navy SEAL veterans acted as technical advisors, while multiple branches of the United States Armed Forces aided the production. Two companies, Industrial Light & Magic and Image Engine, created the visual effects. Lone Survivor opened in limited release in the United States on December 25, 2013, before opening across North America on January 10, 2014. It received generally positive reviews; critics praised Berg's direction and realism, as well as the acting, story, visuals and battle sequences, though some criticism was directed at the film's focus on action rather than characterization. It grossed over $154 million, of which $125 million was from North America. It was chosen by National Board of Review as one of the top ten films of 2013 and received two Oscar nominations for Best Sound Editing and Best Sound Mixing."
"http://dbpedia.org/resource/Machete_Kills","Machete Kills","2.0E7","1.75E7","Machete Kills (also known as Robert Rodriguez's Machete Kills) is a 2013 American action exploitation film directed by Robert Rodriguez, with a screenplay by Kyle Ward, from a story by Robert and Marcel Rodriguez. Based on the eponymous character from the Spy Kids franchise, it is a sequel to Machete (2010), and is the third film based on a fake trailer in Grindhouse (2007). Danny Trejo, Michelle Rodriguez, Tom Savini, Electra and Elise Avellan, Felix Sabates, and Jessica Alba reprise their roles from the first film, and are joined by series newcomers Mel Gibson, Demián Bichir, Amber Heard, Sofía Vergara, Lady Gaga, Antonio Banderas, Cuba Gooding Jr., Vanessa Hudgens, Alexa Vega, William Sadler, Marko Zaror, and Charlie Sheen (credited by his birth name of ""Carlos Estévez""). The film follows the titular ex-federal (Trejo) as he is recruited by the U.S. President (Sheen) to stop an arms dealer (Gibson) and a revolutionary (Bichir). Machete Kills was released in the United States by Open Road Films on October 11, 2013, failing to recoup its budget of $20 million and received generally mixed reviews, with critics citing the overuse of plot points, poorly produced CGI, and the ""out-of-place"" science fiction elements."
"http://dbpedia.org/resource/Mama_(2013_film)","Mama","1.5E7","1.464E8","Mama is a 2013 supernatural horror film directed and co-written by Andy Muschietti in his directorial debut and based on his 2008 Argentine short film Mamá. The film stars Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse, Daniel Kash, and Javier Botet as the title character. The film follows two young girls abandoned in a forest cabin, fostered by an unknown entity that they fondly call ""Mama"", which eventually follows them to their new suburban home led by two adults after their uncle retrieves them. It was produced by J. Miles Dale and co-writer Barbara Muschietti, with Guillermo del Toro serving as executive producer. The film was theatrically released in theaters on 18 January 2013, by Universal Pictures. Mama received mixed reviews from critics, with many praising the performances and atmosphere, with criticism for plot and writing. The film was a box office success, grossing $146 million against a $15 million budget."
"http://dbpedia.org/resource/Man_of_Tai_Chi","Man of Tai Chi","2.5E7","5500000.0","Man of Tai Chi is a 2013 Chinese-American martial arts film directed by and starring Keanu Reeves in his directorial debut and co-starring Tiger Chen, Iko Uwais, Karen Mok, and Simon Yam. A multilingual film featuring dialogue in Mandarin, English and Hong Kong Cantonese, it revolves around a young martial artist who is pushed by the need of money to enter the world of underground fighting. The film was released in China on 5 July 2013 and in the USA on 1 November 2013. Despite the critics praising Reeves's direction and the fight sequences, the film bombed at the box office."
"http://dbpedia.org/resource/Mandela:_Long_Walk_to_Freedom","Mandela: Long Walk to Freedom","3.5E7","2.8E7","Mandela: Long Walk to Freedom is a 2013 biographical film directed by Justin Chadwick from a script written by William Nicholson and starring Idris Elba and Naomie Harris. The film is based on the 1995 autobiographical book Long Walk to Freedom by anti-apartheid revolutionary and former South African President Nelson Mandela."
"http://dbpedia.org/resource/Side_Effects_(2013_film)","Side Effects","3.0E7","6.67E7","Side Effects is a 2013 American psychological thriller film directed by Steven Soderbergh and written by Scott Z. Burns. It stars Rooney Mara as a woman who is prescribed experimental drugs by psychiatrists (Jude Law and Catherine Zeta-Jones) after her husband (Channing Tatum) is released from prison. Side Effects was released in the United States on February 8, 2013, by Open Road Films."
"http://dbpedia.org/resource/Snitch_(film)","Snitch","2.5E7","5.79E7","Snitch is a 2013 American action thriller film directed by Ric Roman Waugh and starring Dwayne Johnson, based on the experiences of DEA informant James Settembrino. The film was released in the United States on February 22, 2013. The film also stars Barry Pepper, Susan Sarandon, Jon Bernthal, Benjamin Bratt, and Michael Kenneth Williams. The plot focuses on John Matthews, who goes undercover for the DEA after his estranged son Jason Collins is framed in a drug deal by his best friend."
"http://dbpedia.org/resource/Snowpiercer","Snowpiercer","4.0E7","8.68E7","Snowpiercer (Korean: 설국열차; Hanja: 雪國列車; RR: Seolgungnyeolcha) is a 2013 post-apocalyptic science fiction action film based on the French climate fiction graphic novel Le Transperceneige by Jacques Lob, Benjamin Legrand and Jean-Marc Rochette. The film was directed by Bong Joon-ho and written by Bong and Kelly Masterson. A South Korean-Czech co-production, the film marks Bong's English-language debut; almost 85% of the film's dialogue is in English. The film stars Chris Evans, Song Kang-ho, Tilda Swinton, Jamie Bell, Octavia Spencer, Go Ah-sung, John Hurt, and Ed Harris. It takes place aboard the Snowpiercer train as it travels a globe-encircling track, carrying the last remnants of humanity after a failed attempt at climate engineering to stop global warming has created a new Snowball Earth. Evans stars as Curtis Everett, leader of the lower-class tail-section passengers, as they rebel against the elite of the front of the train. Filming took place at Barrandov Studios in Prague, using train car sets mounted on gimbals to simulate the train's motion. Snowpiercer received critical acclaim, and appeared on many film critics' top ten lists of 2014 after its international release, with praise for its vision, direction, and performances, particularly by Evans and Swinton. In the United States, the film was initially planned for a limited-screen showing but the critical response prompted The Weinstein Company to expand the showing to more theaters and to digital streaming services. With a budget of $40 million, it remains one of the most expensive South Korean productions ever."
"http://dbpedia.org/resource/Stalingrad_(2013_film)","Stalingrad","3.0E7","6.81E7","Stalingrad (Russian: Сталинград) is a 2013 Russian war film directed by Fedor Bondarchuk. It was the first Russian movie released in IMAX. The film was released in September 2013 in Volgograd (formerly Stalingrad) and October in Russia before its international release in subsequent months (all releases were handled by the foreign-language arm of Columbia Pictures). The film was selected as the Russian entry for the Best Foreign Language Film at the 86th Academy Awards, but it was not nominated. Stalingrad received the I3DS (International 3D and Advanced Imaging Society) Jury Award for Russia in 2014. The film is a love story set in November 1942 during the Battle of Stalingrad, three months into the six month battle that caused nearly 2,000,000 total casualties (wounded, killed, captured) for the two opponents, including tens of thousands of Russian civilians. The story follows soldiers from both sides as they fight to survive while saving the lives of their loves, and struggle with retaining their humanity in the face of certain death and the unspeakable horrors of war. The plot seems to be somewhat influenced by Chapter 57 of Life And Fate, by writer and journalist Vasily Grossman, and therefore does have a literary antecedent."
"http://dbpedia.org/resource/Stoker_(film)","Stoker","1.2E7","1.21E7","Stoker is a 2013 psychological thriller film directed by Park Chan-wook, in his English-language debut, and written by Wentworth Miller under the pen name Ted Foulke. Starring Mia Wasikowska, Matthew Goode, and Nicole Kidman, it was released on March 1, 2013. The film is dedicated to producer Tony Scott, who died after production."
"http://dbpedia.org/resource/Zone_Pro_Site","Zone Pro Site","7.0E7","3.05E8","Zone Pro Site (Chinese: 總舖師; Pe̍h-ōe-jī: Chóng-phò͘-sai; lit. ""Bandoh master chef""), also known as Zone Pro Site: The Moveable Feast, is a 2013 Taiwanese comedy film directed by Chen Yu-hsun, starring Lin Mei-hsiu, Tony Yang and Kimi Hsia."
"http://dbpedia.org/resource/Zulu_(2013_film)","Zulu","1.6E7","2600000.0","Zulu is a 2013 French-South African crime film directed by Jérôme Salle and starring Orlando Bloom and Forest Whitaker. It was selected as the closing film at the 2013 Cannes Film Festival. The film is partly based on Project Coast, the program for biological and chemical weapons of the South African apartheid regime, and the book Zulu by author Caryl Férey, winner of the French Grand Prix for Best Crime Novel of 2008."
"http://dbpedia.org/resource/Time_and_the_Wind","Time and the Wind","1.3E7","7700000.0","Time and the Wind (Portuguese: O Tempo e o Vento) is a 2013 Brazilian epic drama film based on a series of novels written by the Brazilian author Erico Verissimo. The film was directed by Jayme Monjardim and starring Thiago Lacerda, Marjorie Estiano, Fernanda Montenegro, and Cléo Pires."
"http://dbpedia.org/resource/Tracks_(2013_film)","Tracks","1.2E7","4900000.0","Tracks is a 2013 Australian drama film directed by John Curran and starring Mia Wasikowska and Adam Driver. It is an adaptation of Robyn Davidson's memoir of the same name, chronicling the author's nine-month journey on camels across the Australian desert. It was shown at the 2013 Toronto International Film Festival (Special Presentation) and the 70th Venice International Film Festival 2013 (in Official Competition). It premiered in Australia as the opening film at the Adelaide Film Festival on 10 October 2013. The film has been shown at several other film festivals, including London, Vancouver, Telluride, Dubai, Sydney OpenAir, Dublin and Glasgow."
"http://dbpedia.org/resource/Trance_(2013_film)","Trance","2.0E7","2.43E7","Trance is a 2013 psychological thriller film directed by Danny Boyle with a screenplay by Joe Ahearne and John Hodge from a story by Ahearne. It stars James McAvoy, Vincent Cassel, and Rosario Dawson. The world premiere of the film was held in London on 19 March 2013."
"http://dbpedia.org/resource/Walking_with_Dinosaurs_(film)","Walking with Dinosaurs","8.0E7","1.233E8","Walking with Dinosaurs is a 2013 family film about dinosaurs set in the Late Cretaceous period, 70 million years ago. The production features computer-animated dinosaurs in live-action settings with actors Justin Long, John Leguizamo, Tiya Sircar, and Skyler Stone providing voice-overs for the main characters. It was directed by Neil Nightingale and Barry Cook from a screenplay by John Collee. In the film, an underdog dinosaur named Patchi must find his courage to become the leader of his herd as well as become a hero for the ages. The film was produced by BBC Earth and Evergreen Films and was titled after the BBC's 1999 television documentary miniseries of the same name. The film, with a budget of US$80 million, was one of the largest independent productions at the time. It was financed by Reliance Big Entertainment and IM Global instead of a major studio. The majority of distribution rights were eventually sold to 20th Century Fox. The crew filmed footage on location in the U.S. state of Alaska and in New Zealand, which were chosen for their similarities to the dinosaurs' surroundings millions of years ago. Animal Logic designed computer-animated dinosaurs and added them to the live-action backdrop. Though the film was originally going to lack narration or dialogue, 20th Century Fox executives decided to add voiceovers, believing it would connect audiences to the characters. Walking with Dinosaurs premiered on 14 December 2013 at the Dubai International Film Festival. It was released in cinemas in 2D and 3D on 20 December 2013. Critics commended the film's visual effects, but derided its subpar storyline and the juvenile quality of the voiceover performances. The film grossed US$36 million in the United States and Canada and US$87.2 in other territories for a worldwide total of US$123.2 million. The Hollywood Reporter stated the film's global box office performance was disappointing in context of the production budget and marketing costs."
"http://dbpedia.org/resource/Warm_Bodies_(film)","Warm Bodies","3.5E7","1.17E8","Warm Bodies is a 2013 American paranormal romantic zombie comedy film written and directed by Jonathan Levine and based on Isaac Marion's 2010 novel of the same name, which in turn is inspired by Shakespeare's Romeo and Juliet. The film stars Nicholas Hoult, Teresa Palmer, Rob Corddry, Dave Franco, Lio Tipton, Cory Hardrict, and John Malkovich. The film focuses on the development of the relationship between Julie (Palmer), a young woman, and R (Hoult), a zombie, and their eventual romance, causing R to slowly return to human form. The film is noted for displaying human characteristics in zombie characters and for being told from a zombie's perspective."
"http://dbpedia.org/resource/White_House_Down","White House Down","1.5E8","2.054E8","White House Down is a 2013 American political action thriller film directed by Roland Emmerich and written by James Vanderbilt. In the film, a divorced US Capitol Police officer attempts to rescue both his daughter and the President of the United States when a destructive terrorist assault occurs in the White House. The film stars Channing Tatum, Jamie Foxx, Maggie Gyllenhaal, Jason Clarke, Richard Jenkins, and James Woods. Released on June 28, 2013 by Sony Pictures Releasing, White House Down received mixed reviews from critics toward the screenwriting and the clichéd storyline, although the performances and action sequences were praised. The film grossed over $205 million worldwide at the box office, against a budget of $150 million. White House Down was one of two films released in 2013 that dealt with a terrorist attack on the White House; the other, Olympus Has Fallen, was released three months earlier."
"http://dbpedia.org/resource/2_Guns","2 Guns","6.1E7","1.319E8","2 Guns is a 2013 American buddy cop action comedy film directed by Baltasar Kormákur and starring Denzel Washington and Mark Wahlberg. It is based on the comic book series of the same name created by Steven Grant and Mateus Santolouco, published in 2007 by Boom! Studios. The film was released in the United States on August 2, 2013, and was met with mixed reviews from critics."
"http://dbpedia.org/resource/A_Good_Day_to_Die_Hard","A Good Day to Die Hard","9.2E7","3.047E8","A Good Day to Die Hard is a 2013 American action thriller film and the fifth and final installment in the Die Hard film series. The film was directed by John Moore and written by Skip Woods, and stars Bruce Willis as John McClane in his final film in the franchise due to Willis retiring from acting in 2022. The main plot finds McClane travelling to Russia to get his estranged son, Jack, an undercover CIA agent, out of prison. He is soon caught in the crossfire of a global terrorist plot. Alongside Willis, the film also stars Jai Courtney, Cole Hauser, Yulia Snigir and Sebastian Koch. Talks of a fifth Die Hard film began before the release of the fourth installment, Live Free or Die Hard, with Willis affirming that the latter would not be the last in the series, but pre-production did not start until September 2011, when John Moore was officially announced as the director. Filming began in April 2012, primarily in Budapest, Hungary. A Good Day to Die Hard premiered in London on January 31, 2013, coinciding with the unveiling of a Die Hard mural at the Fox Lot, and was released the United States on February 13, 2013. It is the only Die Hard film to use Dolby Atmos Surround Mixing and the only one to also be released in IMAX theaters. A Good Day to Die Hard was a box office success but received overwhelmingly negative reviews for its implausible action sequences, cinematography, direction, weak and clichéd script, running time, and lack of characterization, although the special effects and Willis' performance were praised. It is the first film produced by TSG Entertainment, since distributor 20th Century Fox's departure from Dune Entertainment upon the completion of their distribution contract at the end of 2012."
"http://dbpedia.org/resource/A_Madea_Christmas_(film)","A Madea Christmas","2.5E7","5.34E7","A Madea Christmas is a 2013 American Christmas comedy film directed, written, produced by and starring Tyler Perry with the rest of the cast consisting of Kathy Najimy, Chad Michael Murray, Anna Maria Horsford, Tika Sumpter, Eric Lively, JR Lemon, Alicia Witt, Lisa Whelchel, and Larry the Cable Guy. This is the first Christmas-themed film from the writer-director as it tells the story of Madea going to the town of Bucktussle Alabama with her great-niece to spend Christmas with the great-niece's daughter. This is the seventeenth film by Perry, and the eighth film in the Madea cinematic universe. It was released in theaters on December 13, 2013. A Madea Christmas received generally negative reviews from critics and was a box office disappointment in comparison to other Madea films, grossing only $53.4 million worldwide against a $25 million budget."
"http://dbpedia.org/resource/About_Time_(2013_film)","About Time","1.2E7","8.85E7","About Time is a 2013 British film written and directed by Richard Curtis, and starring Domhnall Gleeson, Rachel McAdams, and Bill Nighy. The film is about a young man with the ability to time travel who tries to change his past in hopes of improving his future. The film was released in the United Kingdom on 4 September 2013. The film received positive reviews from critics. At the box office, it grossed $87.1 million against a $12 million budget. The film was dedicated to actor Richard Griffiths, who died a few months before the film’s release, marking his final film appearance."
"http://dbpedia.org/resource/Adoration_(2013_film)","Adoration (Adore)","1.6E7","674982.0","Adoration (known in North America and the U.K. as Adore and in France as Perfect Mothers) is a 2013 drama film directed by Anne Fontaine. It is Fontaine's first English-language film. It stars Naomi Watts, Robin Wright, Ben Mendelsohn, Xavier Samuel, and James Frecheville. The film tells the story of a pair of middle-aged women who are life-long friends and have sex with each other's teenage sons, and the resultant emotional consequences of their ongoing affairs. It is based on a 2003 novella by British writer Doris Lessing called The Grandmothers. The film premiered at the 2013 Sundance Film Festival under its original title Two Mothers."
"http://dbpedia.org/resource/Adoration_(2013_film)","Adoration (Adore)","1.6E7","1886042.0","Adoration (known in North America and the U.K. as Adore and in France as Perfect Mothers) is a 2013 drama film directed by Anne Fontaine. It is Fontaine's first English-language film. It stars Naomi Watts, Robin Wright, Ben Mendelsohn, Xavier Samuel, and James Frecheville. The film tells the story of a pair of middle-aged women who are life-long friends and have sex with each other's teenage sons, and the resultant emotional consequences of their ongoing affairs. It is based on a 2003 novella by British writer Doris Lessing called The Grandmothers. The film premiered at the 2013 Sundance Film Festival under its original title Two Mothers."
"http://dbpedia.org/resource/Adoration_(2013_film)","Adoration (Adore)","1.6E7","2561024.0","Adoration (known in North America and the U.K. as Adore and in France as Perfect Mothers) is a 2013 drama film directed by Anne Fontaine. It is Fontaine's first English-language film. It stars Naomi Watts, Robin Wright, Ben Mendelsohn, Xavier Samuel, and James Frecheville. The film tells the story of a pair of middle-aged women who are life-long friends and have sex with each other's teenage sons, and the resultant emotional consequences of their ongoing affairs. It is based on a 2003 novella by British writer Doris Lessing called The Grandmothers. The film premiered at the 2013 Sundance Film Festival under its original title Two Mothers."
"http://dbpedia.org/resource/American_Hustle","American Hustle","4.0E7","2.512E8","American Hustle is a 2013 American historical black comedy crime film directed by David O. Russell. It was written by Eric Warren Singer and Russell, inspired by the FBI Abscam operation of the late 1970s and early 1980s. It stars Christian Bale and Amy Adams as two con artists who are forced by an FBI agent (Bradley Cooper) to set up an elaborate sting operation on corrupt politicians, including the mayor of Camden, New Jersey (Jeremy Renner). Jennifer Lawrence plays the unpredictable wife of Bale's character. Principal photography took place from March to May 2013 in Boston and Worcester, Massachusetts as well as New York City. American Hustle was released nationwide in the United States on December 13, 2013. It opened to acclaim from critics, who praised its screenplay and ensemble cast. The film received ten nominations at the 86th Academy Awards, including Best Picture, Best Director, Best Original Screenplay, Best Actor (Bale), Best Actress (Adams), Best Supporting Actor (Cooper), and Best Supporting Actress (Lawrence). It received three BAFTA Awards, three Golden Globe Awards, including Best Motion Picture – Musical or Comedy, and the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture."
"http://dbpedia.org/resource/Anchorman_2:_The_Legend_Continues","Anchorman 2: The Legend Continues","5.0E7","1.736E8","Anchorman 2: The Legend Continues is a 2013 American satirical comedy film and the sequel to the 2004 film Anchorman: The Legend of Ron Burgundy. As with the original film, it is directed by Adam McKay, produced by Judd Apatow, written by McKay and Will Ferrell, and stars Ferrell, Steve Carell, Paul Rudd, David Koechner, and Christina Applegate, all reprising their roles from the first film. Harrison Ford, Kristen Wiig, James Marsden, Meagan Good, and Dylan Baker all join the cast. Development for the film began as early as 2008, but Paramount Pictures turned down the proposed sequel. However, in March 2012, Ferrell officially announced the film was in production and filming began in March 2013. Unlike the first film, the film is distributed by Paramount Pictures instead of DreamWorks Pictures. The Legend Continues was released on December 18, 2013. It received generally positive reviews and grossed $173 million worldwide on a $50 million budget."
"http://dbpedia.org/resource/Escape_from_Planet_Earth","Escape from Planet Earth","4.0E7","7.46E7","Escape from Planet Earth is a 2013 computer animated comedy-adventure science fiction film produced by Rainmaker Entertainment and distributed by The Weinstein Company in the United States and Entertainment One in Canada, directed by Cal Brunker (in his feature-length directorial debut), with a screenplay which he co-wrote with Bob Barlen, and features an ensemble voice cast that includes Rob Corddry, Brendan Fraser, Sarah Jessica Parker, William Shatner, Jessica Alba, Jane Lynch, Craig Robinson, George Lopez, Sofía Vergara, Steve Zahn, Chris Parnell, Jonathan Morgan Heit, and Ricky Gervais. The film was released on February 15, 2013. Escape from Planet Earth received generally negative reviews from critics and grossed over $74 million on a budget of $40 million."
"http://dbpedia.org/resource/Evil_Dead_(2013_film)","Evil Dead","1.7E7","9.75E7","Evil Dead is a 2013 American supernatural horror film directed by Fede Álvarez, in his feature directorial debut, written by Álvarez and Rodo Sayagues, and produced by Rob Tapert, Sam Raimi, and Bruce Campbell. Dubbed as a ""re-imagining"" of Raimi's The Evil Dead (1981), it is the fourth installment in the Evil Dead franchise. The film stars Jane Levy, Shiloh Fernandez, Lou Taylor Pucci, Jessica Lucas, and Elizabeth Blackmore. The film follows a group of five people being possessed and killed by supernatural entities in a remote cabin in the woods. Talks for a fourth Evil Dead film began in 2004, with original film actor Bruce Campbell about the possibility for a next film in the franchise. The project was officially announced in July 2011, with Ghost House Pictures producing it, Diablo Cody in the process of revising the script, and Fede Álvarez chosen as the director. Much of the cast joined from January to February 2012. Filming took place in March 2012 and wrapped in May 2012 in New Zealand outside of Auckland, lasting about a month. Evil Dead had its world premiere at the South by Southwest film festival on March 8, 2013 and was theatrically released in the United States on April 5, 2013 by Sony Pictures Releasing. The film grossed $97 million worldwide against a production budget of $17 million, and received moderately positive reviews from critics. Another installment in the franchise, titled Evil Dead Rise, written and directed by Lee Cronin, is planned to be released in 2023."
"http://dbpedia.org/resource/Firestorm_(2013_film)","Firestorm","2.0E7","5.6382533E7","Firestorm is a 2013 Hong Kong action film written and directed by Alan Yuen, produced by and starring Andy Lau. The film was converted to 3D during post-production, making it the first 3D Hong Kong police action film. Firestorm was chosen to be the opening film at Screen Singapore held on 4 December 2013 where Lau and co-star Gordon Lam walked the red carpet for the film's premiere. The film also opened the 56th Asia Pacific Film Festival on 13 December 2013 in Macau before it was theatrically released on 19 December 2013 in Hong Kong. In addition, Firestorm also had its North American premier at the 57th San Francisco International Film Festival on 3 May 2014."
"http://dbpedia.org/resource/Now_You_See_Me_(film)","Now You See Me","7.5E7","3.517E8","Now You See Me is a 2013 American heist drama film directed by Louis Leterrier from a screenplay by Ed Solomon, Boaz Yakin, and Edward Ricourt and a story by Yakin and Ricourt. It is the first installment in the Now You See Me series. The film features an ensemble cast of Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Isla Fisher, Dave Franco, Mélanie Laurent, Michael Caine, and Morgan Freeman. The plot follows an FBI agent and an Interpol detective who track and attempt to bring to justice a team of magicians who pull off bank heists and robberies during their performances and reward their audiences with the money. The film premiered in New York City on May 21, 2013 before its official release in the United States on May 31, 2013, by Summit Entertainment. The film received mixed reviews with criticism being focused on the ending, but became a box office success, grossing $351.7 million worldwide against a budget of $75 million. The film won the People's Choice Award for Favorite Thriller Movie and also received nominations for the Empire Award for Best Thriller and the Saturn Award for Best Thriller Film and Best Music. A sequel, Now You See Me 2, was released on June 10, 2016."
"http://dbpedia.org/resource/Out_of_Inferno","Out of Inferno","1.5E8","2.4109886E7","Out of Inferno (Chinese: 逃出生天; pinyin: Táo Chūshēng Tiān) is a 2013 Hong Kong-Chinese disaster film directed by the Pang Brothers released on 3 October 2013. Starring Sean Lau, Louis Koo and Angelica Lee, the movie is about a fire that engulfs a high-rise building in southern China and the subsequent rescue mission by the city's fire department."
